,title,url,address,latitude,longitude,price,info,description
811,Lot 3 Shoreline Estates,https://www.kijiji.ca/v-house-for-sale/st-johns/lot-3-shoreline-estates/1424769337,"Lot 3 Shoreline Estates, Bay Roberts, Newfoundland, A0A 1G0",47.6031025,-53.2401168,"$349,499.00 ",Bedrooms: 4 *** Bathrooms: 3,"This new construction features 2400 developed square feet and is located on an over sized corner lot in a family friendly Cul de sac in Bay Roberts. Outside the home has nice exterior finishes, double driveway and access to the large backyard with lots of space for a double detached garage. The home features 3 bedrooms, open concept living/dining/kitchen, full master ensuite and 3 piece main bathroom. The home is tastefully finished with modern styling cues. The above ground basement has a completed rec room, attached garage, 4th bedroom, full bathroom, laundry area and garage. Home will be finished with laminate and ceramics throughout. New home warranty completes this lovely property. HST is included in the purchase price with rebate to be assigned to vendor on closing. Sample photos of completed plan attached.  Brokerage: Royal Lepage  Salesperson: Brent Roach  MLS 庐: 1182992"
812,AMAZING WATERFRONT HOME,https://www.kijiji.ca/v-apartments-condos/st-johns/amazing-waterfront-home/1451417095,"St. John's, NL A1C1N6, Canada",47.5687228,-52.7043042,Not available,"Unit Type: House *** Bedrooms: 2 + Den *** Bathrooms: 2 *** Parking Included: 1 *** Agreement Type: Month-to-month *** Move-In Date: October 1, 2019 *** Pet Friendly: Limited *** Utilities Included: Water *** Also Included: Cable / TV, Internet, Landline *** Size (sqft): 1,600 *** Furnished: Yes *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard, Balcony","Waterfront executive home only 5 years old and fully furnished in the peaceful and gorgeous Battery. This executive home is nestled into the rocks lining the St.John's Harbour. 2 large bedrooms and den (we use den as kids room-has closet no window). With breath taking views from every room you will never want to leave. Decks on upper and lower floors and tons of sun. The best neighbours (and neighbourhood) in all of Canada. A 5 minute walk, 2 minute drive to all amenities and downtown St.John's...just a few houses away from the hike up to Signal Hill. Being offered as a long term lease fully furnished, equipped. Bank Appraiser referred to it saying ""The site has the luxuries of having off street parking & one of the best if not the best residential Harbour Front property in the City"". He also put the market rent at $3500-4000 per month based on long term lease! But I am renting for less! Principal rooms are all windows and a there is new electric heat and wood burning fireplace! There is also one car parking included. The owner would prefer someone who would love and take care of the property."
813,"50 Claddagh Road St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/50-claddagh-road-st-johns-newfoundland-labrador/1444688547,"50 Claddagh Road, St. John's, NL, A1H0N6",47.5022685,-52.829038,"$389,900.00 ",Bedrooms: 3 *** Bathrooms: 3,"MLS庐 #1198608 Welcome to the Towns Of Galway! The newest addition to the Galway family, this luxury town home is rich in personal comfort and architectural appeal. The entirely open concept main floor is a masterpiece of spacious elegance, and perfectly suited for small and large- scale entertaining. The second floor features three bedrooms and two full bathrooms, including a master ensuite, plus laundry. The basement consists of the garage, rough-in for future bathroom and a large unfinished space for a future rec-room. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
814,"107 Hibbs Road Conception Bay South, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/107-hibbs-road-conception-bay-south-newfoundland-labrador/1444685325,"107 Hibbs Road, Conception Bay South, NL, A1X6X4",47.4836512,-53.0273497,"$269,900.00 ",Bedrooms: 4 *** Bathrooms: 2,"MLS庐 #1198596 Very well kept Open-concept main floor 2 apartment home on a quiet cul-de-sac off Legion Rd, Kelligrews. Large eat-in kitchen and open living rooms make for ideal family living. Large 2 BR basement apartment offers great rental with low vacancy. Main floor tenant is vacating soon. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
815,"3 CASA TRES MONOS, COSTA RICA Outside Area, Ontario",https://www.kijiji.ca/v-house-for-sale/st-johns/3-casa-tres-monos-costa-rica-outside-area-ontario/1413062697,"3 CASA TRES MONOS, COSTA RICA, Outside Area, ON, A1A1A1",51.253775,-85.323214,"$1,579,000.00 ",Bedrooms: 5 *** Bathrooms: 6+,"MLS庐 #174424 LIST PRICE IS IN CANADIAN DOLLARS.  US$ PRICE IS $1,100,000.  The dining room table is big enough to seat 12 people and is connected to the living area where there are three full-sized leather couches and a 52-inch flat screen TV. Just off the Kitchen and great room is the huge covered patio with a BBQ grill, a large table big enough to seat 10 to 12 people. All of this overlooks the five-person spa that overflows into the private infinity-edged pool.The master suite is also on the main level and has a huge private bathroom with his and hers showers and a private toilet with bidet. Moving upstairs, you travel up a curved classic wrought iron stairway that is part of a stunning three-story tower. Here you will find four bedrooms, all with their private on suite bathrooms. Also on this level is a huge upstairs family room with three leather couches and a 52-inch flat screen TV. Off of this family room, and two of the bedrooms is a very large covered balcony. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
816,3 Rideau Place,https://www.kijiji.ca/v-house-for-sale/st-johns/3-rideau-place/1450783019,"3 Rideau Place, Mount Pearl, Newfoundland, A1N 4C2",47.520149,-52.835093,"$425,000.00 ",Bedrooms: 4 *** Bathrooms: 2,"This immaculate fully developed home on an established cul-de-sac in Mount Pearl is defined by stunning four-season landscaping, a luxe yet functional layout and spacious rooms with large windows to allow natural light to fill the home. On the main floor you will find a formal living and dining area, a new kitchen (ideal for serving large groups featuring double ovens and counter-top hot water on-demand) plus a sunken family room with fireplace all graced by hardwood floors. The peaceful eating area overlooks the rear grounds from a bay window. Upstairs, there are 4 bedrooms including a master suite with ensuite and walk-in closet. Downstairs features a games room, yoga studio and cavernous storage space with workshop. The superior grounds feature a multi-level deck, mature trees, multiple perennials and a private space with a stone fireplace. Backing on a green belt which offers gated access to superior walking trails and ponds. Minutes from ORR, schools, Costco and other amenities.  Brokerage: Hanlon Realty  Salesperson: John Riche  MLS 庐: 1200219"
817,1 Oct mainfloor furnished room close to MUN,https://www.kijiji.ca/v-room-rental-roommate/st-johns/1-oct-mainfloor-furnished-room-close-to-mun/1456873887,"A1B3J2, Canada",47.5641709,-52.7439361,$500.00 ,Furnished: Yes *** Pet Friendly: No,"25 oxen pond ad - close walk to MUN, Avalon mall, HSC (hospital锛?- quiet, mature house, no parties, no smoking - furnished, spacious mainfloor room - quality double bed - access to washer, dryer, dishwasher - all utilities included: heat, light, Fiber op high speed internet"
818,"15 MERNER'S Lane HARBOUR MAIN, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/15-merners-lane-harbour-main-newfoundland-labrador/1456763269,"15 MERNER'S Lane, HARBOUR MAIN, NL, A0A2P0",47.4330336,-53.1612218,"$165,000.00 ",Bedrooms: 2 *** Bathrooms: 1,"MLS庐 #1202372 Welcome to the Town of Hr. Main where we have rugged coastlines, spectacular ocean views and the original landmark, ""The Tide"", a community swimming pool. This town is filled with rich culture and history from its people that go back for decades. Many of its people, as the old folk say, built the skies of New York and were the bravest of them all, and so we meet...15 Merner's Lane, a quaint secluded lane with a 1587 sq ft 2 bed 1 bath bungalow with privacy galore & ocean views!! As a bonus, there is a an attached 20'x 24'garage and a second floor master/ensuite with electrical & drywall completed, ready to finish...amazing!! There has been a new front pressure treated patio, new flooring, hot water boiler, dishwasher, new vinyl windows and new paint throughout done in recent years! This mature lots has an abundance of trees for all the birds to sing..Awesome!! Come walk this place...Vision what this place could be..you decide, if this is where you want to be... (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
819,"262 St Thomas Line Paradise, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/262-st-thomas-line-paradise-newfoundland-labrador/1450584243,"262 St Thomas Line, Paradise, NL, A1L2L6",47.5499396,-52.8904232,"$334,900.00 ",Bedrooms: 4 *** Bathrooms: 4,"MLS庐 #1200144 Corner Lot & Only 5 Years Old!! This 2 Apartment property is being completed restored and will be just like new.  The 3 level main unit is completely finished and move in ready and offers an open concept kitchen and dining room, living room and office, 1/2 bath on main, 3 bedrooms to include a master with ensuite, with basement laundry/storage.  The one bedroom basement apartment is bright with above ground windows and it is under complete renovation.  All will be new such as kitchen cabinets, flooring and bathroom and will be complete in approximately 30 days.  On corner lot with two driveways. Patio Deck. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
820,"13 Peach Street Arnolds Cove, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/13-peach-street-arnolds-cove-newfoundland-labrador/1444685305,"13 Peach Street, Arnolds Cove, NL, A0B1A0",47.7560687,-53.9917908,"$159,999.00 ",Bedrooms: 3 *** Bathrooms: 2,"MLS庐 #1187841 Curb appeal says everything about this well kept home WITH A VIEW! Fully developed up and down this home has everything you could possibly need for a family home. Beautiful kitchen with separate dining area. Spacious living room. 3 bedrooms on main level with full bathroom. The basement has a rec-room, laundry, lots of storage and bathroom. Outside is perfectly landscaped with lots of parking and enough storage for every toy you own. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
